,date,state,City,positive,Latitude,Longitude
6971,07/16/20,RI,Rhode Island,31915.0,41.5827282,-71.5064508
6972,07/16/20,OH,Ohio,17711.0,40.1903624,-82.6692525
6973,07/16/20,IL,Illinois,70601.0,39.739318,-89.504139
6974,07/16/20,IN,Indiana,159082.0,39.7662195,-86.441277
6975,07/16/20,GA,Georgia,54080.0,32.6781248,-83.2229757
6976,07/16/20,KY,Kentucky,131275.0,37.8222935,-85.7682399
6977,07/16/20,AL,Alabama,21083.0,32.6010112,-86.6807365
6978,07/16/20,HI,Hawaii,61088.0,20.46,-157.505
6979,07/16/20,KS,Kansas,1292.0,38.4987789,-98.3200779
6980,07/16/20,CT,Connecticut,20933.0,41.5187835,-72.757507
6981,07/16/20,NY,New York,47750.0,40.7056258,-73.97968
6982,07/16/20,PA,Pennsylvania,404775.0,40.9945928,-77.6046984
6983,07/16/20,MD,Maryland,98446.0,38.8063524,-77.2684162
6984,07/16/20,TX,Texas,75664.0,31.1693363,-100.0768425
6985,07/16/20,SC,South Carolina,292656.0,33.62505,-80.9470381
6986,07/16/20,MI,Michigan,64083.0,44.9435598,-86.4158049
6987,07/16/20,NC,North Carolina,79839.0,35.2145629,-79.8912675
6988,07/16/20,MA,Massachusetts,93426.0,42.0629398,-71.718067
6989,07/16/20,DE,Delaware,112581.0,39.145251,-75.4189206
6990,07/16/20,MT,Montana,13114.0,46.6797995,-110.044783
6991,07/16/20,ME,Maine,2231.0,45.2185133,-69.0148656
6992,07/16/20,SD,South Dakota,3598.0,44.2126995,-100.2471641
6993,07/16/20,NE,Nebraska,7694.0,41.5008195,-99.680902
6994,07/16/20,IA,Iowa,21979.0,41.9383166,-93.389798
6995,07/16/20,AK,Alaska,37132.0,61.3025006,-158.7750198
6996,07/16/20,OR,Oregon,1695.0,44.1419049,-120.5380993
6997,07/16/20,CA,California,13509.0,37.2718745,-119.2704153
6998,07/16/20,NH,New Hampshire,356178.0,44.0012306,-71.5799231
6999,07/16/20,NJ,New Jersey,6113.0,40.1430058,-74.7311156
7000,07/16/20,FL,Florida,176501.0,27.9757279,-83.8330166
7001,07/16/20,AZ,Arizona,310573.0,34.1682185,-111.930907
